"Country.Name","Country.Code","Indicator.Name","Indicator.Code","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","c1990","c1991","c1992","c1993","c1994","c1995","c1996","c1997","c1998","c1999","c2000","c2001","c2002","c2003","c2004","c2005","c2006","c2007","c2008","c2009","c2010","c2011","c2012","c2013","c2014","c2015","c2016","c2017","c2018","c2019","Region","IncomeGroup"
"Suriname","SUR","GDP (current US$)","NY.GDP.MKTP.CD",388400000,448100000,404600000,428764705.882353,605492537.313433,691590497.737557,861411471.321696,926422500,1110850000,886290697.674419,947671969.69697,834279357.798165,1093574468.08511,1274190311.41869,1484092538.40527,1793388732.29125,2626380435.17877,2936612021.85792,3532969034.60838,3875409836.06557,4368398047.64333,4422276621.78703,4.98e+09,5145757575.75758,5240606060.60606,5126291450.81511,3317438910.83068,3591623596.03082,3996247906.19765,3984483762.37123,1760000,2050000,2050000,2060000,2070000,2090000,2110000,2130000,2130000,2150000,1480000,1520000,1120000.00476837,1230000.01907349,1389999.98569489,1690000.05722046,1529999.97138977,1409999.9666214,1460000.03814697,1450000.04768372,1740000.00953674,1950000.04768372,2440000.05722046,2289999.96185303,2619999.88555908,2720000.02861023,2950000.04768372,2500000,2210000.03814697,2650000.09536743,"Latin America & Caribbean","Upper middle income"
"Slovak Republic","SVK","GDP (current US$)","NY.GDP.MKTP.CD",12747380650.0762,14272201755.4704,15495514296.8042,16520676973.5301,20162936291.375,25840146405.2288,27925036755.3866,27706028095.6157,29856000671.216,30463670123.5931,29242558796.5507,30778781606.9575,35297794385.6863,46919965224.1497,57437444469.087,62808723476.719,70767338922.4411,86563986799.2505,100879902984.983,89399303222.155,90801178162.2502,99492917848.5897,94253181330.3891,98569320342.5842,101089178418.029,88636928904.6449,89674927723.2422,95393515077.7472,105612792516.582,105284375640.698,54810000.0000001,47940000,46100000,44320000,41700000,42370000,42170000,42270000,41400000,40660000,38070000,38580000,38069999.6948242,38330001.8310547,37430000.3051758,38520000.4577637,37869998.9318848,37189998.626709,37099998.4741211,33909999.8474121,35430000.3051758,34119998.9318848,32349998.4741211,32919998.1689453,30440000.5340576,30750000,31500000,33580001.8310547,3.3e+07,31079999.9237061,"Europe & Central Asia","High income"
"Slovenia","SVN","GDP (current US$)","NY.GDP.MKTP.CD",1.8198e+10,1.3264e+10,1.9271e+10,1.6626e+10,1.6845e+10,21352224019,21507232649,20763101741,22146231968,22711384311,20289627637,20876309970,23489890274,29634713641,34414784504,36206395971,39481045038,48067401207,55779427740,50567734886,48208240226,51583869785,46577793184,48415657265,49997186439,43107506024,44766722791,48589100043,54163591695,54178877606,13530000,12740000,12830000,13560000,13610000,14470000,15290000,15730000,15500000,14910000,14540000,15380000,15520000,15410000,15700000,15920000,16290001,16280001,17360001,15510000,15780000,15700000,15120000,14550000,13110000,13140000,13900000,14120000,14070000,13600000,"Europe & Central Asia","High income"
"Sweden","SWE","GDP (current US$)","NY.GDP.MKTP.CD",261846194498.885,274229034311.699,284321115594.629,212953336588.123,229033566614.826,267305875261.099,291743811512.079,268146144677.73,270809066780.714,274072182416.731,262835454366.855,242395852494.409,266849061835.659,334337212322.076,385118044877.465,392218088878.779,423093437423.762,491252589217.021,517706149201.196,436537014293.554,495812558843.31,574094112972.733,552483727282.802,586841821796.891,581964017237.095,505103781349.757,515654671469.547,541018749769.097,555455371487.089,533879529188.454,53350000,54240000,56750000,56500000,58490000,58230000,63650000,57380000,58360000,57260000,53280000,52500000,54020000.4577637,55200000.7629395,53590000.1525879,50209999.0844727,48900001.5258789,47139999.3896484,46150001.5258789,42880001.0681152,48130001.0681152,44580001.8310547,42139999.3896484,40540000.9155273,39080001.8310547,39189998.626709,38779998.7792969,38290000.9155273,36009998.3215332,3.5e+07,"Europe & Central Asia","High income"
"Eswatini","SWZ","GDP (current US$)","NY.GDP.MKTP.CD",1114703088.1614,1156141998.33412,1284766234.2216,1357206995.74624,1419293454.99606,1698982437.76019,1602760100.48147,1716699913.19444,1576904292.4588,1547884442.26205,1738100853.05052,1542477308.89408,1432228125.26682,2197612701.09852,2770082791.50412,3178126491.90949,3291353835.93,3469363996.36642,3294093485.20796,3580417066.92472,4438778424.30203,4820499924.2539,4886533032.88672,4597532029.70451,4422968339.67584,4063245671.29285,3816022046.82656,4402969225.92165,4666784617.59585,4466066557.37957,560000,560000,580000,590000,610000,630000,460000,590000,620000,680000,690000,610000,620000.004768372,629999.995231628,629999.995231627,660000.026226044,649999.976158142,660000.026226044,629999.995231628,699999.988079072,649999.976158142,660000.026226044,680000.007152558,750000.000000001,750000,769999.980926514,839999.973773956,889999.985694885,910000.026226044,959999.978542328,"Sub-Saharan Africa","Lower middle income"
"Seychelles","SYC","GDP (current US$)","NY.GDP.MKTP.CD",368584758.942457,374359556.084926,433667193.814795,473916819.453826,486451204.557142,508221508.221508,503068472.20266,562958836.519905,608369282.225727,622985493.682733,614879764.780006,622262057.191635,697518248.175182,705704816.042365,839319927.272727,919103254.545455,1016418229.25159,1033561654.0568,967199593.960157,847397850.094417,969940010.248546,1065823923.13596,1059496470.21959,1328089686.37137,1387577763.19196,1415998663.05391,1490226453.95653,1573428277.12074,1636310049.39694,1684228528.67297,150000,170000,180000,190000,210000,2e+05,240000,280000,290000,310000,290000,320000,349999.994039536,340000.003576279,379999.995231628,379999.995231628,389999.985694885,400000.005960464,419999.986886978,449999.988079071,439999.997615814,409999.996423721,430000.007152557,419999.986886978,469999.998807907,509999.990463257,579999.983310699,579999.983310699,579999.983310699,610000.014305115,"Sub-Saharan Africa","High income"
"Syrian Arab Republic","SYR","GDP (current US$)","NY.GDP.MKTP.CD",23904498886,27756258352,33107349666,36860133630,45086948775,50866369710,61546280624,66420400891,70418173719,72970334076,80590022272,86771314031,90558485523,95693808463,112863340757,134203830735,153799910913,180030111359,218089977728,224561692650,252518218263,73616694709,44117799607,22552466245,22075987602,17622064892,12453459335,16340665432,21445775364,2.2778e+10,32390000,35770000,35150000,35880000,37440000,38980000,42020000,42070000,44630000,43870000,44400000,44730000,44270000,44380001,46360001,57220001,60209999,63599998,65279999,60700001,61090000,56919998,47029999,30700001,26610001,25270000,26340000,29340000,27389999,25709999,"Middle East & North Africa","Low income"
"Chad","TCD","GDP (current US$)","NY.GDP.MKTP.CD",1738605558.08241,1877138041.64308,1881847676.80752,1463251055.40068,1179837954.72193,1445919969.89272,1607345450.04578,1544689502.82472,1744794457.276,1534673583.2487,1388506726.62093,1710843360.64955,1997005786.54118,2742815194.54993,4422855929.21428,6649307057.03314,7428701809.40597,8650138068.63161,10393834720.852,9290728773.35723,10668102734.8132,12172309522.6171,12367363677.6199,12953535495.8781,13940768065.6063,10950392219.9104,10097778353.7651,10000395242.1457,11239167048.4916,11314951342.7807,390000,4e+05,410000,410000,430000,440000,450000,470000,470000,490000,290000,340000,400000.005960464,449999.988079071,449999.988079071,479999.989271164,509999.990463257,499999.999999999,540000.021457672,790000.021457672,1240000.00953674,1100000.02384186,1860000.01430511,2190000.05722046,2259999.99046326,2390000.10490416,2210000.03814697,2150000.09536743,2190000.05722046,2250000.00000001,"Sub-Saharan Africa","Low income"
"Togo","TGO","GDP (current US$)","NY.GDP.MKTP.CD",1628427515.41881,1602299862.9243,1692959110.18022,1233496846.33493,982624324.505898,1309382885.33029,1465448290.34132,1498950899.08774,1587345950.9743,1576672791.65481,1491891107.95711,1482437752.05739,1706698099.44513,2115836353.1204,2259992642.29014,2281482855.46518,2351584608.41123,2662612348.44099,3323677130.04484,3379258564.97242,3429461495.41335,3872459249.74631,3873308389.30006,4321655656.33177,4574986536.90791,4180866177.03946,6031632168.17391,6395472574.41445,7112200725.00232,7220395247.7424,979999.999999999,930000.000000001,749999.999999998,630000,909999.999999998,980000,1360000,760000.000000001,1200000,1710000,1270000,1180000,1340000.0333786,1830000.04291534,1779999.97138977,1750000,1570000.05245209,1500000,1570000.05245209,2819999.9332428,2630000.11444092,2519999.98092651,2240000.00953674,1750000,1590000.0333786,1830000.04291534,2299999.95231628,2069999.9332428,2309999.94277954,2369999.88555908,"Sub-Saharan Africa","Low income"
"Thailand","THA","GDP (current US$)","NY.GDP.MKTP.CD",85343063965.9182,98234695722.0341,111452869378.467,128889318946.587,146683499005.964,169278753531.98,183035114648.4,150180619366.605,113675561057.462,126669064386.717,126392233706.79,120296476180.402,134300851255.002,152280677649.055,172895749632.046,189318549680.384,221758196504.936,262942476722.425,291382991177.698,281710416557.292,341104820155.464,370819140946.553,397558222957.17,420333203150.426,407339454060.678,401296437424.995,413366150655.591,456356961443.497,506754616189.315,544081056184.697,89219999.9999998,98069999.9999997,107950000,122720000,137060000,155780000,174710000,177940000,156790000,163790000,164490000,173160000,184240005.493164,191929992.675781,210190002.441406,217770004.272461,219880004.882813,224589996.337891,227580001.831055,220259994.506836,234380004.882813,233600006.103516,250679992.675781,260700012.207031,256799987.792969,2.64e+08,261600006.103516,258820007.324219,257049987.792969,267089996.337891,"East Asia & Pacific","Upper middle income"
"Tajikistan","TJK","GDP (current US$)","NY.GDP.MKTP.CD",2631768953.06859,1.352e+09,2156666666.66667,1644325581.39535,1518796992.4812,1231040564.3739,1043654822.33503,921572114.529611,1320242080.86531,1086605267.40992,860521119.298753,1080768906.5003,1221120798.81336,1555301496.04756,2076182460.86517,2312327536.41789,2830220713.07301,3719506172.83951,5161337336.40365,4979481980.35098,5642178579.58438,6522732202.50748,7633049792.09321,8448469837.53831,9112544556.05962,8271454300.59548,6992393787.40891,7536439875.08334,7765014424.33779,8300784856.87904,11020000,10170000,7689999.99999998,5170000,3040000,2510000,2240000,2510000,2770000,2540000,2200000,2150000,2130000.11444092,2180000.0667572,2599999.90463257,2470000.02861023,2690000.05722046,3269999.98092651,3039999.96185303,2410000.08583069,2450000.04768372,2559999.94277954,3019999.98092651,3200000.04768372,4579999.92370605,4900000.09536743,6090000.15258789,7369999.88555908,8680000.30517578,9420000.07629399,"Europe & Central Asia","Lower middle income"
"Turkmenistan","TKM","GDP (current US$)","NY.GDP.MKTP.CD",3188097768.33156,3208098919.0146,3200539816.0601,3179225948.58114,2561118608.35516,2482228439.71407,2378759975.44506,2450349634.47436,2605688065.08338,2450564467.58315,2904662604.82053,3534803921.56863,4461978498.86577,5977560877.44013,6838351088.46688,8103901996.37024,10276674364.8961,12664165103.1895,19271523178.8079,20214385964.9123,22583157894.7368,29233333333.3333,35164210526.3158,39197543859.6491,43524210526.3158,35799714285.7143,36169428571.4286,37926285714.2857,40765428571.4286,45231428571.4286,44650000,37790000,28100000,26970000,33550000,33990000,30610000,30500000,31840000,37690000,38510000,39120000,41409999.8474121,46349998.4741211,49369998.9318846,50590000.1525879,51919998.1689455,58479999.5422361,59279998.7792968,52389999.3896484,59180000.305176,65449996.9482421,69010002.1362305,70220001.2207029,71400001.525879,73400001.5258788,73339996.3378906,73120002.7465821,73050003.0517578,72870002.746582,"Europe & Central Asia","Upper middle income"
"Timor-Leste","TLS","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367087900,477443500,469506700,490439100,440764600,462283600,453805100,542795400,648492700,726882400,881827800,1042411500,1160389500,1395519600,1447307100,1594410900,1650618500,1615609700,1583876200,2047931700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170000,170000,2e+05,210000,2e+05,2e+05,210000,230000,240000,250000,3e+05,460000,530000,520000,6e+05,610000,610000,620000,"East Asia & Pacific","Lower middle income"
"Tonga","TON","GDP (current US$)","NY.GDP.MKTP.CD",113563821.577404,132201141.446861,137066290.550071,138489884.393064,195990986.21421,208871665.748682,222100576.345483,214991452.314998,191504892.761394,199214633.22171,204849612.592276,181116952.7897,182763693.916873,202246959.690276,230657965.488586,261797606.149719,292232117.078998,298513956.159185,344428609.006734,312377379.297118,366840012.442325,414523388.461329,470714083.426751,450643615.180528,439878828.008608,437006227.162781,420540178.571429,460379144.989821,489235527.395387,512350059.421629,80000,90000,80000,90000,90000,1e+05,80000,90000,90000,110000,1e+05,90000,100000.001490116,119999.997317791,129999.995231628,129999.995231628,150000.005960464,129999.995231628,129999.995231628,140000.000596046,119999.997317791,109999.999403954,109999.999403954,119999.997317791,109999.999403954,119999.997317791,150000.005960464,180000.007152557,159999.996423721,159999.996423721,"East Asia & Pacific","Upper middle income"
"Trinidad and Tobago","TTO","GDP (current US$)","NY.GDP.MKTP.CD",5.068e+09,5307905882.35294,5439552941.17647,4669488516.37981,4947205860.01451,5329214163.22001,5759537726.26601,5737751331.63779,6043694330.21609,6808982520.75759,8154338232.95978,8824873259.32105,9008273720.93395,11305459802.0683,13280275123.0354,15982282462.3786,18369361094.3886,21641620049.9352,27871587349.5413,19172165225.5015,22157948396.2042,25433011405.3017,25781712702.8567,27294453245.3822,27642525749.3456,25191551350.4204,22373566809.8206,23180107751.9208,23820742956.9744,23886216403.3455,13150000,13050000,13150000,10720000,8790000,8620000,9190000,9690000,9920000,9900000,10200000,11620000,12680000.3051758,15449999.8092651,16100000.3814697,17590000.1525878,20059999.4659424,20499999.9999999,20020000.4577637,19040000.9155273,21459999.0844727,22260000.2288818,21520000.4577637,22209999.0844726,22040000.9155273,21329999.923706,18309999.4659424,18250000.0000001,17780000.6866455,17190000.5340576,"Latin America & Caribbean","High income"
"Tunisia","TUN","GDP (current US$)","NY.GDP.MKTP.CD",12290568181.8182,13074782608.6957,15497286295.7938,14608946896.483,15632463424.2784,18030876599.3444,19587322786.1105,20746360430.4187,21803372266.6198,22943685719.103,21473261837.0176,22066031834.2948,23142153759.5836,27453007372.9142,31183059012.4448,32273007553.5687,34377310293.0128,38914078351.8027,44860969077.1853,43454935940.1614,46206091937.9628,48122744708.0551,47311159485.2423,48684187850.0646,50271072627.6727,45780128466.5579,44360614525.1397,42164007605.1914,42685972269.4473,41772900763.3588,14540000,15030000,16110000,16410000,16420000,16780000,17320000,17880000,18660000,19660000,20700000,21570000,21709999.0844727,21499999.9999999,22479999.5422363,22969999.3133545,23899999.6185303,24750000,25250000,25290000.9155273,27520000.4577637,26340000.1525879,27790000.9155273,27850000.3814697,29950000.7629395,30479999.5422363,29610000.6103516,29959999.0844727,29889999.3896484,29909999.8474121,"Middle East & North Africa","Lower middle income"
"Turkiye","TUR","GDP (current US$)","NY.GDP.MKTP.CD",150676291094.21,150027833333.333,158459130434.783,180169736363.636,130690172297.297,169485941048.035,181475555282.555,189834649111.257,275967393939.394,256385525071.633,274302959053.103,201751148417.102,240253216295.117,314592428076.487,408876042651.701,506308311476.63,557057829051.453,681337335021.874,770462156204.38,649272568774.193,776992599946.766,838762755164.179,880556375779.51,957783020853.031,938952628604.067,864316670330.882,869692960365.551,858996263095.858,778471901665.148,761004425605.414,139200000,143800000,149800000,155580000,153820000,168150000,185340000,193430000,193690000,192650000,216400000,197770000,208110000.610352,219160003.662109,224600006.103516,2.35e+08,261079986.572266,288970001.220703,287190002.441406,287829986.572266,297109985.351563,317720001.220703,328880004.882813,318170013.427734,340640014.648438,351589996.337891,374589996.337891,415899993.896484,411730010.986328,396839996.337891,"Europe & Central Asia","Upper middle income"
"Tanzania","TZA","GDP (current US$)","NY.GDP.MKTP.CD",4258743262.82876,4956588278.56144,4601413263.52894,4257702196.53864,4510846967.8742,5255221424.80962,6496195450.61034,7683852496.84499,12270448700.1994,12711213451.034,13375976353.6994,13581644245.7352,14142035080.2849,15224257698.482,16675948414.7573,18399046025.2688,18649590248.2626,21843529024.9154,27941177434.5087,29081425282.2949,32014249841.4151,34657139495.4031,39650530214.3287,45680532613.7591,49964788814.0926,47378599025.3044,49774021003.0748,53320625958.5628,57003713610.7625,61136873692.3985,1890000,1870000,1860000,1920000,1910000,2730000,3070000,2890000,2690000,2520000,2950000,3130000,3569999.9332428,3759999.99046327,5079999.92370605,5659999.84741209,6050000.19073487,5909999.8474121,6079999.92370606,5929999.82833864,6909999.84741211,8189999.5803833,9869999.8855591,10810000.4196167,10710000.038147,11689999.5803833,11199999.8092651,11829999.9237061,1.2e+07,12449999.8092651,"Sub-Saharan Africa","Lower middle income"
"Uganda","UGA","GDP (current US$)","NY.GDP.MKTP.CD",4304398865.88268,3321729057.12215,2857457860.05088,3220439044.18949,3990430446.71216,5755818947.42125,6044585326.938,6269333313.17108,6584815846.52754,5998563257.94659,6193246837.09687,5840503868.57246,6178563590.89254,6606884390.78019,7939487473.86318,9239221858.55839,9977647644.69953,11902564401.3238,14440404021.4881,25127805566.4511,26673441667.2815,27871725205.5714,27305915761.2918,28915786996.5518,32612397758.4579,32387183844.6699,29203988814.8973,30744473911.5312,32927025573.4296,35353060634.2022,790000,809999.999999999,820000,809999.999999999,729999.999999999,950000,1050000,1110000,1260000,1290000,1300000,1300000,1490000.00953674,1570000.05245209,1629999.99523163,2019999.98092651,2400000.09536743,2869999.88555908,2970000.02861023,3359999.89509583,3329999.92370605,3740000.00953674,3779999.97138976,3690000.05722047,4110000.13351441,4719999.79019163,4949999.80926514,5170000.07629395,5860000.1335144,5860000.13351438,"Sub-Saharan Africa","Low income"
"Ukraine","UKR","GDP (current US$)","NY.GDP.MKTP.CD",81393558423.4406,77350733982.4458,73945908383.7046,65607522123.8938,52543387167.1759,48214751923.5872,44558075977.0429,50150400171.8859,41883241477.8526,31580960681.7742,32375280320.5765,39309580983.2282,43956369917.0202,52010238715.8475,67220154164.3166,89239370109.4698,111884752475.248,148733861386.139,188111140643.985,121552777492.556,141209864408.488,169333048847.834,182592416468.527,190498811460.028,133503411375.739,91030959454.6961,93355993628.5042,112090530368.543,130891049796.879,153882982016.281,688620000.000001,651930000,574640000.000001,499310000,415670000,399250000,346110000,328240000,309290000,305730000,297380000,300550000,303940002.441406,330230010.986328,307140014.648438,295410003.662109,303989990.234375,312140014.648438,301200012.207031,251619995.117188,268920013.427734,283339996.337891,277109985.351563,270269989.013672,237729995.727539,191070007.324219,201660003.662109,174940002.441406,185619995.117188,174729995.727539,"Europe & Central Asia","Lower middle income"
"Uruguay","URY","GDP (current US$)","NY.GDP.MKTP.CD",9298839655.23138,11205971155.2758,12878199880.9839,15002106518.4847,17474647792.3829,19297663096.5506,20515543039.2132,23969823010.4429,25385928188.7719,23983945190.6202,22823255801.8447,20898788416.6348,13606494599.4261,12045631092.5353,13686329890.1191,17362857683.8545,19579457966.0538,23410572634.3147,30366213119.2928,31660911277.0294,40284481651.9021,47962439303.7247,51264390116.4909,57531233350.9101,57236013086.1223,53274304222.136,57236652490.1699,64233966861.2518,64515038268.1373,61231149880.5857,3850000,4370000.00000001,4769999.99999999,4490000,4269999.99999999,4689999.99999999,5450000.00000001,5560000,5780000,6779999.99999998,5460000,4949999.99999999,4530000.20980836,4489999.77111816,5460000.03814698,5420000.07629394,6329999.92370605,5849999.90463257,7750000.00000001,7670000.07629396,6280000.20980836,7610000.13351441,8520000.45776369,7360000.1335144,6500000.00000002,6639999.86648561,6519999.98092651,6099999.90463256,6539999.96185304,6489999.77111815,"Latin America & Caribbean","High income"
"United States","USA","GDP (current US$)","NY.GDP.MKTP.CD",5.963144e+12,6.158129e+12,6.520327e+12,6.858559e+12,7.287236e+12,7.639749e+12,8.073122e+12,8577554457000,9062818202000,9631174489000,10250947997000,10581929774000,10929112955000,11456442041000,12217193198000,13039199193000,13815586948000,14474226905000,14769857911000,14478064934000,15048964444000,15599728123000,16253972230000,16843190993000,17550680174000,18206020741000,18695110842000,19479620056000,20527156026000,21372572437000,4844520000,4807500000.00001,4879630000,4995209999.99999,5066810000.00001,5117039999.99999,5273490000,5543350000,5590540000.00001,5609019999.99999,5775810000.00001,5748259999.99999,5593029785.15624,5658990234.37499,5738290039.0625,5753490234.37499,5653080078.125,5736319824.21876,5558379882.81249,5156430175.78124,5392109863.28125,5173600097.65625,4956060058.59375,5092100097.65626,5107209960.93749,4990709960.9375,4894499999.99999,4819370117.18751,4975310058.59375,4817720214.84374,"North America","High income"
"Uzbekistan","UZB","GDP (current US$)","NY.GDP.MKTP.CD",13360607917.8773,13677622222.2222,12941297376.0933,13099013835.5111,12899156990.6156,13350468917.4115,13948892215.5689,14744603773.5849,14988971210.8383,17078465982.0282,13760513969.314,11401421329.1974,9687788512.80184,10134453435.4603,12030023547.8807,14307509838.8053,17330833852.919,22311393927.8817,29549438883.8338,33689223673.2577,49765676402.4495,60178909297.208,67517349212.0609,73180036692.3255,80845384375.1236,86196265191.6645,86138288615.1218,62081323299.0324,52633143808.1824,59907674027.4676,117770000,118580000,113080000,114590000,108880000,98149999.9999999,99600000,100730000,116260000,116490000,123810000,125700000,129889999.389648,121910003.662109,124839996.337891,119190002.441406,127360000.610352,122580001.831055,128880004.882813,116529998.779297,126239997.86377,128630004.882813,113139999.389648,111860000.610352,104870002.746582,99169998.1689454,105230003.356934,109529998.779297,112470001.220703,116709999.084473,"Europe & Central Asia","Lower middle income"
"St. Vincent and the Grenadines","VCT","GDP (current US$)","NY.GDP.MKTP.CD",240366666.666667,254829629.62963,277955555.555556,286307407.407407,289437037.037037,316007407.407407,331488888.888889,347770370.37037,373618518.518519,390718518.518519,427946038.687133,462072315.600659,487763848.934593,509090899.073489,549900170.097826,579948909.317389,643501156.905918,713596662.150052,732663263.520122,714300243.780263,720447880.162422,713796368.701918,730032600.112785,764781242.711841,770901436.441118,786554580.796867,814302267.073348,847620214.758074,884328180.526933,910149698.909411,80000,90000,120000,130000,140000,150000,150000,160000,190000,190000,160000,2e+05,230000.004172325,230000.004172325,250000,250000,250000,270000.010728835,250000,889999.985694885,250000,270000.010728836,360000.014305115,230000.004172325,270000.010728836,250000,259999.990463257,230000.004172325,250000,259999.990463257,"Latin America & Caribbean","Upper middle income"
"Vietnam","VNM","GDP (current US$)","NY.GDP.MKTP.CD",6471740805.56984,9613369520.41885,9866990236.43587,13180953598.1716,16286433533.3228,20736164458.9505,24657470574.7501,26843700441.5482,27209602050.0452,28683659006.7752,31172518403.3162,32685198735.3053,35064105500.8344,39552513316.0734,45427854693.2554,57633255618.2731,66371664817.0436,77414425532.2452,99130304099.1274,106014659770.222,147198853578.923,172595960457.831,195592471672.748,213710932339.105,233449971628.523,239257234710.757,257095955975.529,281353402175.236,308702086757.617,330391329475.734,19330000,19800000,20810000,24240000,26680000,31400000,35030000,40840000,45470000,46410000,51210000,56720000,66500000,70900001.5258789,85050003.0517582,92370002.7465823,94870002.7465816,105139999.389648,117589996.337891,132289993.286133,151410003.662109,155970001.220703,155520004.272461,164300003.051758,180869995.117188,220649993.896484,223720001.220703,230449996.948242,285600006.103516,336489990.234375,"East Asia & Pacific","Lower middle income"
"Vanuatu","VUT","GDP (current US$)","NY.GDP.MKTP.CD",168879207.244148,201334169.054441,209088824.608438,200491853.167847,233701301.490486,249333250.082507,261370044.486614,272771209.113662,262293410.708334,268006972.690296,272014693.050806,257926881.72043,262596597.803278,314471328.071548,364996869.129618,394962552.336108,439376794.094041,516392922.513728,590748237.021657,592622502.360859,670713208.084552,770153304.153832,747839697.746593,758304466.245339,772315721.265827,730870581.672312,780889605.899977,880062103.045053,914736985.430944,936526267.622513,69999.9999999999,70000,59999.9999999999,60000,60000,70000,90000,90000,80000,90000.0000000001,90000.0000000001,90000,79999.9982118607,90000.0035762786,70000.0002980232,70000.0002980233,70000.0002980232,109999.999403954,100000.001490116,129999.995231628,129999.995231628,129999.995231628,119999.997317791,109999.999403954,159999.996423721,140000.000596046,180000.007152557,170000.001788139,209999.993443489,209999.993443489,"East Asia & Pacific","Lower middle income"
"Samoa","WSM","GDP (current US$)","NY.GDP.MKTP.CD",125766269.755358,125597205.422315,132303041.36253,133122897.196262,221098106.508876,224865731.381903,249908970.658971,285475591.89651,269481523.200465,255410025.249734,258856138.707307,266299603.522766,281793614.913827,333428714.373539,407749576.870663,476801791.149393,499923741.369751,573548460.427945,641346174.895904,628006123.268896,663161528.405016,737401684.079882,760549577.698957,770059564.970021,756805950.228193,788307314.850856,799493897.539886,832025556.081401,821286938.902743,852007104.660046,90000,1e+05,1e+05,110000,1e+05,120000,130000,130000,150000,150000,150000,160000,170000.001788139,170000.001788139,189999.997615815,209999.993443489,200000.002980232,200000.002980233,170000.001788139,180000.007152557,189999.997615814,200000.002980231,200000.002980231,200000.002980232,209999.993443489,239999.994635582,300000.011920929,310000.002384187,289999.99165535,300000.01192093,"East Asia & Pacific","Lower middle income"
"Yemen, Rep.","YEM","GDP (current US$)","NY.GDP.MKTP.CD",5647119229.00763,5930370370.37037,6463649985.01648,5368270614.8468,4167356037.1517,4258788725.44991,5785685310.86668,6838557384.40357,6325141675.86989,7641102523.15082,9652436179.64605,9861560094.74009,10694628091.6726,11777966673.3897,13872791658.5487,16746344766.2044,19061978586.1278,21650532264.2322,26910851361.7555,25130274124.2525,30906749533.221,32726417212.348,35401341663.0425,40415235701.9871,43228585321.3272,42444495590.1077,31317828583.5859,26842231204.8047,21606161066.2074,21887614217.1746,6640000.00000001,8500000.00000001,9130000,8549999.99999999,9340000,10530000,10800000,11640000,12460000,14060000,15030000,16070000,16090000.1525879,18700000.7629395,19629999.1607665,21110000.6103515,21920000.0762939,23270000.4577636,24219999.3133545,26569999.6948242,25430000.3051758,22950000.7629395,21010000.2288818,27829999.9237062,27430000.3051759,13550000.1907349,10850000.3814697,10010000.2288818,9720000.26702882,11100000.3814697,"Middle East & North Africa","Low income"
"South Africa","ZAF","GDP (current US$)","NY.GDP.MKTP.CD",126048148263.098,135204432694.745,146956872370.266,147196639471.188,153512625915.287,171735223677.318,163236785802.34,168976663845.486,152982541794.042,151516560274.982,151753369491.916,135429607036.658,129088132201.846,197020241490.079,255806631391.551,288868489078.987,303860874149.007,333075462599.71,316132138757.081,329753048857.052,417365076968.257,458201514136.977,434400545085.811,400886013595.573,381198869776.106,346709790458.563,323585509674.481,381448814653.456,404842116738.074,387934574098.17,247660000,242330000,238820000,246490000,252140000,264310000,274110000,289030000,296490000,278410000,284660000,320540000,331320007.324219,353089996.337891,379989990.234375,377649993.896484,379790008.544922,397059997.558594,426739990.234375,404200012.207031,425309997.558594,409260009.765625,426779998.779297,436920013.427734,447929992.675781,424809997.558594,425140014.648438,435649993.896484,434350006.103516,439640014.648438,"Sub-Saharan Africa","Upper middle income"
"Zambia","ZMB","GDP (current US$)","NY.GDP.MKTP.CD",3285217391.30435,3378882352.94118,3181921787.7095,3273237853.35689,3656647744.24858,3807067121.8609,3597220962.00017,4303281932.29365,3537683046.02331,3404311976.54941,3600683039.73254,4094480988.11931,4193845678.17033,4901839731.26571,6221077674.77871,8331870169.14977,12756858899.2812,14056957976.2648,17910858637.9048,15328342303.9575,20265559483.8548,23459515275.5776,25503060420.026,28037239462.7142,27141023558.0829,21251216798.7762,20958412538.3093,25873601260.8353,26311590296.7021,23308667781.2258,2740000,2880000,2850000,2510000,2140000,2130000,1760000,2290000,2170000,1760000,1810000,1840000,1919999.95708466,2079999.92370605,2109999.89509583,2289999.96185303,2180000.0667572,1980000.01907348,2190000.05722046,2490000.00953674,2660000.08583069,3049999.95231628,4030000.20980836,4239999.77111816,4690000.05722046,4960000.03814697,5320000.17166137,6809999.94277955,7730000.01907349,6800000.19073486,"Sub-Saharan Africa","Low income"
